사용월,노선ID,노선번호,노선명,버스정류장ID,버스정류장명,승차승객수,하차승객수,
Feb-23,11110002,101,101번(화계사~동대문),7,방학동우성아파트,7155 ,455 ,
Feb-23,11110002,101,101번(화계사~동대문),8,청구아파트,1812 ,572 ,
Feb-23,11110002,101,101번(화계사~동대문),9,쌍문동성원아파트,8858 ,1076 ,
Feb-23,11110002,101,101번(화계사~동대문),10,쌍문동한양.현대아파트,12249 ,1437 ,
Feb-23,11110002,101,101번(화계사~동대문),11,쌍문동삼익금호1차아파트,15414 ,2981 ,
Feb-23,11110002,101,101번(화계사~동대문),12,도봉구보건소앞,7423 ,3916 ,
Feb-23,11110002,101,101번(화계사~동대문),13,도봉구민회관.도봉문화원(중),8914 ,7953 ,
Feb-23,11110002,101,101번(화계사~동대문),14,쌍문역,9085 ,23242 ,
Feb-23,11110002,101,101번(화계사~동대문),15,우이1교앞,6659 ,2183 ,
Feb-23,11110002,101,101번(화계사~동대문),16,수유3동우체국,6904 ,7053 ,
Feb-23,11110002,101,101번(화계사~동대문),17,수유(강북구청)역,8458 ,13200 ,
Feb-23,11110002,101,101번(화계사~동대문),18,수유역,4315 ,4457 ,
Feb-23,11110002,101,101번(화계사~동대문),19,수유시장.성신여대미아캠퍼스앞,6562 ,5238 ,
Feb-23,11110002,101,101번(화계사~동대문),20,미아역.신일중고,4992 ,4172 ,
Feb-23,11110002,101,101번(화계사~동대문),21,도봉세무서.성북시장,3653 ,4705 ,
Feb-23,11110002,101,101번(화계사~동대문),22,미아사거리역,13050 ,8203 ,
Feb-23,11110002,101,101번(화계사~동대문),23,성가복지병원,5131 ,5733 ,
Feb-23,11110002,101,101번(화계사~동대문),24,종암사거리입구,7557 ,6648 ,
Feb-23,11110002,101,101번(화계사~동대문),25,종암동주민센터,11826 ,4140 ,
Feb-23,11110002,101,101번(화계사~동대문),26,숭례초교,10316 ,4792 ,
Feb-23,11110002,101,101번(화계사~동대문),27,고대앞,5313 ,7589 ,
Feb-23,11110002,101,101번(화계사~동대문),28,우신향병원,5374 ,5613 ,
Feb-23,11110002,101,101번(화계사~동대문),29,안암오거리,8588 ,5095 ,
Feb-23,11110002,101,101번(화계사~동대문),30,대광초교,6207 ,4817 ,
Feb-23,11110002,101,101번(화계사~동대문),31,신설동로터리,3695 ,12683 ,
Feb-23,11110002,101,101번(화계사~동대문),32,동묘앞,3149 ,6317 ,
Feb-23,11110002,101,101번(화계사~동대문),33,동대문(흥인지문),3641 ,8300 ,
Feb-23,11110002,101,101번(화계사~동대문),34,종로6가.동대문종합시장,2811 ,8187 ,
Feb-23,11110002,101,101번(화계사~동대문),35,종로5가.광장시장,2959 ,7234 ,
Feb-23,11110002,101,101번(화계사~동대문),36,종로4가.종묘,782 ,5927 ,
Feb-23,11110002,101,101번(화계사~동대문),37,종로3가.탑골공원,1952 ,7409 ,
Feb-23,11110002,101,101번(화계사~동대문),38,종로2가,2476 ,6412 ,
Feb-23,11110002,101,101번(화계사~동대문),39,종로1가,2195 ,7426 ,
Feb-23,11110002,101,101번(화계사~동대문),40,광화문,920 ,6642 ,
Feb-23,11110002,101,101번(화계사~동대문),41,서울역사박물관.경교장.강북삼성병원,1081 ,5132 ,
Feb-23,11110002,101,101번(화계사~동대문),42,강북삼성병원,1662 ,3432 ,
Feb-23,11110002,101,101번(화계사~동대문),43,서대문경찰서,3824 ,3216 ,
Feb-23,11110002,101,101번(화계사~동대문),44,서소문,7879 ,3151 ,
Feb-23,11110002,101,101번(화계사~동대문),45,서울신문사,5653 ,1587 ,
Feb-23,11110002,101,101번(화계사~동대문),46,종로1가,8820 ,1911 ,
Feb-23,11110002,101,101번(화계사~동대문),47,종로2가,7373 ,1463 ,
Feb-23,11110002,101,101번(화계사~동대문),48,종로3가.탑골공원,9372 ,1418 ,
Feb-23,11110002,101,101번(화계사~동대문),49,종로4가.종묘,3256 ,1147 ,
Feb-23,11110002,101,101번(화계사~동대문),50,종로5가.광장시장,6599 ,3026 ,
Feb-23,11110002,101,101번(화계사~동대문),51,종로6가.동대문종합시장,8584 ,2424 ,
Feb-23,11110002,101,101번(화계사~동대문),52,동대문역.흥인지문,9262 ,4007 ,
Feb-23,11110002,101,101번(화계사~동대문),53,동묘앞,7246 ,2090 ,
Feb-23,11110002,101,101번(화계사~동대문),54,신설동역1번출구,8021 ,4039 ,
Feb-23,11110002,101,101번(화계사~동대문),55,대광고등학교앞,2739 ,3902 ,
Feb-23,11110002,101,101번(화계사~동대문),56,안암오거리,6423 ,6651 ,
Feb-23,11110002,101,101번(화계사~동대문),57,우신향병원,4395 ,3641 ,
Feb-23,11110002,101,101번(화계사~동대문),58,고려대학교앞,6067 ,4906 ,
Feb-23,11110002,101,101번(화계사~동대문),59,숭례초등학교,5072 ,9623 ,
Feb-23,11110002,101,101번(화계사~동대문),60,종암동주민센터,6357 ,9230 ,
Feb-23,11110002,101,101번(화계사~동대문),61,종암사거리입구,6122 ,5530 ,
Feb-23,11110002,101,101번(화계사~동대문),62,성가복지병원,5537 ,7259 ,
Feb-23,11110002,101,101번(화계사~동대문),63,미아사거리역,12708 ,13873 ,
Feb-23,11110002,101,101번(화계사~동대문),64,도봉세무서.성북시장,2993 ,4994 ,
Feb-23,11110002,101,101번(화계사~동대문),65,미아역.신일중고,3973 ,5810 ,
Feb-23,11110002,101,101번(화계사~동대문),66,수유시장.성신여대미아캠퍼스앞,6444 ,7403 ,
Feb-23,11110002,101,101번(화계사~동대문),67,수유역.강북구청,15357 ,13540 ,
Feb-23,11110002,101,101번(화계사~동대문),68,수유3동우체국,3910 ,4970 ,
Feb-23,11110002,101,101번(화계사~동대문),69,우이1교앞,1106 ,6244 ,
Feb-23,11110002,101,101번(화계사~동대문),70,쌍문역,23232 ,6459 ,
Feb-23,11110002,101,101번(화계사~동대문),71,함석헌기념관.정의여중고,485 ,2936 ,
Feb-23,11110002,101,101번(화계사~동대문),72,도봉구민회관.도봉문화원,3422 ,3027 ,
Feb-23,11110002,101,101번(화계사~동대문),73,도봉구보건소앞,2065 ,11917 ,
Feb-23,11110002,101,101번(화계사~동대문),74,쌍문동금호1차삼익아파트,2731 ,15716 ,
Feb-23,11110002,101,101번(화계사~동대문),75,쌍문동현대.한양아파트,1315 ,8530 ,
Feb-23,11110002,101,101번(화계사~동대문),76,쌍문동성원아파트,1046 ,4582 ,
Feb-23,11110002,101,101번(화계사~동대문),77,청구아파트,252 ,3512 ,
Feb-23,11110002,101,101번(화계사~동대문),78,방학동우성.청구아파트,691 ,6196 ,
Feb-23,11110002,101,101번(화계사~동대문),79,초당초등학교,1081 ,6162 ,
Feb-23,11110002,101,101번(화계사~동대문),80,쌍문동우이빌라,55 ,2301 ,
Feb-23,11110002,101,101번(화계사~동대문),81,쌍문동청한빌라,43 ,3149 ,
Feb-23,11110002,101,101번(화계사~동대문),82,동아운수앞,18 ,1917 ,
Feb-23,11110002,101,101번(화계사~동대문),83,우이동성원아파트,3 ,1457 ,
Feb-23,11110002,101,101번(화계사~동대문),84,동아운수종점(종점가상),7 ,6 ,
Feb-23,11110113,1014,1014번(정릉~신당동),1,성북생태체험관,1818 ,17 ,
Feb-23,11110113,1014,1014번(정릉~신당동),2,정릉초교,10102 ,14 ,
Feb-23,11110113,1014,1014번(정릉~신당동),3,정릉동풍림상가앞,15469 ,74 ,
Feb-23,11110113,1014,1014번(정릉~신당동),4,정릉동풍림아파트.청소년문화의집,8396 ,991 ,
Feb-23,11110113,1014,1014번(정릉~신당동),5,북한산보국문역2번출구,3111 ,14154 ,
Feb-23,11110113,1014,1014번(정릉~신당동),6,성북청수도서관.정릉4동성당,3867 ,1561 ,
Feb-23,11110113,1014,1014번(정릉~신당동),7,정릉시장입구,8663 ,4173 ,
Feb-23,11110113,1014,1014번(정릉~신당동),8,정릉우체국앞,8216 ,3638 ,
Feb-23,11110113,1014,1014번(정릉~신당동),9,정릉입구,4809 ,2187 ,
Feb-23,11110113,1014,1014번(정릉~신당동),10,아리랑고개.아리랑시네미디어센터,9191 ,2780 ,
Feb-23,11110113,1014,1014번(정릉~신당동),11,돈암2동주민센터입구.흥천사,4000 ,5363 ,
Feb-23,11110113,1014,1014번(정릉~신당동),12,성신여대입구역,2479 ,15978 ,
Feb-23,11110113,1014,1014번(정릉~신당동),13,돈암시장입구,4990 ,7138 ,
Feb-23,11110113,1014,1014번(정릉~신당동),14,성북구청.성북경찰서,3266 ,5536 ,
Feb-23,11110113,1014,1014번(정릉~신당동),15,보문역,2101 ,5688 ,
Feb-23,11110113,1014,1014번(정릉~신당동),16,보문동성당,2501 ,2833 ,
Feb-23,11110113,1014,1014번(정릉~신당동),17,보문동주민센터,2495 ,3354 ,
Feb-23,11110113,1014,1014번(정릉~신당동),18,신설동로터리,4129 ,9357 ,
Feb-23,11110113,1014,1014번(정릉~신당동),19,동묘앞,4682 ,4704 ,
Feb-23,11110113,1014,1014번(정릉~신당동),20,동묘역.롯데캐슬천지인,10488 ,4288 ,
Feb-23,11110113,1014,1014번(정릉~신당동),21,숭인1동주민센터.창신역4번출구,5573 ,3147 ,
Feb-23,11110113,1014,1014번(정릉~신당동),22,보문역,5183 ,2203 ,
Feb-23,11110113,1014,1014번(정릉~신당동),23,성북구청.성북경찰서,4720 ,4462 ,
Feb-23,11110113,1014,1014번(정릉~신당동),24,돈암시장입구,12932 ,4875 ,
Feb-23,11110113,1014,1014번(정릉~신당동),25,성신여대입구역,13687 ,2301 ,
Feb-23,11110113,1014,1014번(정릉~신당동),26,돈암2동주민센터입구.흥천사,2425 ,3075 ,
Feb-23,11110113,1014,1014번(정릉~신당동),27,아리랑고개.아리랑시네미디어센터,2303 ,8397 ,
Feb-23,11110113,1014,1014번(정릉~신당동),28,정릉입구,2815 ,4254 ,
Feb-23,11110113,1014,1014번(정릉~신당동),29,정릉우체국앞,6191 ,7923 ,
Feb-23,11110113,1014,1014번(정릉~신당동),30,정릉시장입구,10562 ,7346 ,
Feb-23,11110113,1014,1014번(정릉~신당동),31,성북청수도서관.정릉4동성당,4664 ,3531 ,
Feb-23,11110113,1014,1014번(정릉~신당동),32,북한산보국문역1번출구,21471 ,5047 ,
Feb-23,11110113,1014,1014번(정릉~신당동),33,청소년문화의집.정릉e편한세상,917 ,13064 ,
Feb-23,11110113,1014,1014번(정릉~신당동),34,정릉동풍림상가앞,685 ,13949 ,
Feb-23,11110113,1014,1014번(정릉~신당동),35,풍림아파트삼거리,77 ,8297 ,
Feb-23,11110113,1014,1014번(정릉~신당동),36,정릉초교,49 ,15220 ,
Feb-23,11110113,1014,1014번(정릉~신당동),37,성북생태체험관,12 ,3750 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),1,삼화상운차고지,197 ,10 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),2,인덕삼거리,685 ,5 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),3,신도브래뉴.한전노원변전소,255 ,44 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),4,월계삼거리,2950 ,444 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),5,광운대학교,1168 ,254 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),6,광운중.광운인공지능고등학교,297 ,301 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),7,벼루말교,417 ,407 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),8,장위래미안아파트,918 ,729 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),9,꿈의숲아이파크아파트,930 ,364 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),10,장곡초교사거리,1638 ,494 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),11,장곡초교,2004 ,292 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),12,국민은행장위동지점,1602 ,438 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),13,장위1동치안센터,2095 ,632 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),14,장위1동주민센터,3315 ,752 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),15,장위동고개,2929 ,632 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),16,장위동입구,1386 ,353 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),17,월곡1동주민센터,2993 ,2084 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),18,밤나무골시장,2088 ,1337 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),19,월곡동두산아파트,3068 ,2456 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),20,생명의전화,1381 ,1358 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),21,KT월곡지사,1361 ,1759 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),22,종암사거리입구,3650 ,4535 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),23,종암동주민센터,2927 ,2190 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),24,숭례초교,3191 ,1962 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),25,고대앞,1771 ,2319 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),26,우신향병원,2453 ,1415 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),27,종암초등학교앞,4352 ,1475 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),28,용두시장앞,1953 ,2019 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),29,서울시동부병원,889 ,2818 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),30,동아제약앞,1665 ,2272 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),31,e편한세상청계센트럴포레아파트,2073 ,1579 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),32,텐즈힐아파트.청계벽산아파트,1099 ,2107 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),33,상왕십리역.센트라스아파트,454 ,4426 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),34,상왕십리역,6491 ,12266 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),35,왕십리센트라스아파트,1115 ,1399 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),36,왕십리교회,1533 ,867 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),37,왕십리도선동주민센터,1397 ,484 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),38,도선고등학교.꽃재교회,853 ,84 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),39,청계벽산아파트.텐즈힐아파트,3251 ,301 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),40,동아제약앞,3837 ,584 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),41,서울시동부병원,3396 ,861 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),42,용두시장앞,1902 ,1695 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),43,안암오거리,1837 ,4140 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),44,우신향병원,958 ,1575 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),45,고려대학교앞,1564 ,2144 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),46,숭례초등학교,2715 ,3550 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),47,종암동주민센터,3313 ,3162 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),48,종암사거리입구,2917 ,2007 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),49,KT월곡지사,360 ,457 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),50,종암SK아파트,592 ,487 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),51,성북구보건소,3393 ,1740 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),52,생명의전화,2379 ,2051 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),53,월곡동두산아파트,3069 ,2583 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),54,월곡삼성래미안아파트,633 ,1625 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),55,월곡1동주민센터,649 ,1320 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),56,창문여고,4680 ,2792 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),57,장위동고개,626 ,5507 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),58,장위1동주민센터,910 ,2715 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),59,장위1동치안센터,300 ,1671 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),60,국민은행장위동지점,472 ,2503 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),61,장곡초교,404 ,2269 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),62,장곡초교사거리,521 ,1275 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),63,꿈의숲아이파크아파트,460 ,1076 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),64,장위래미안아파트,978 ,371 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),65,벼루말교,528 ,440 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),66,광운중.광운인공지능고등학교,188 ,486 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),67,광운대학교,487 ,2204 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),68,월계삼거리,386 ,2677 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),69,신도브래뉴.한전노원변전소,8 ,671 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),70,인덕삼거리,6 ,582 ,
Feb-23,11110115,1017,1017번(월계동~상왕십리),71,삼화상운차고지,1 ,126 ,
Feb-23,11110003,102,102번(상계동~동대문),1,7단지영업소(가상),245 ,15 ,
Feb-23,11110003,102,102번(상계동~동대문),2,온곡중학교노원정보도서관,814 ,2 ,
Feb-23,11110003,102,102번(상계동~동대문),3,상계초등학교,2575 ,61 ,
Feb-23,11110003,102,102번(상계동~동대문),4,노원역9번출구,14547 ,415 ,
Feb-23,11110003,102,102번(상계동~동대문),5,상계주공3단지,10721 ,1879 ,
Feb-23,11110003,102,102번(상계동~동대문),6,상계주공2단지,5601 ,2314 ,
Feb-23,11110003,102,102번(상계동~동대문),7,상계주공1단지,9641 ,1487 ,
Feb-23,11110003,102,102번(상계동~동대문),8,어린이교통공원,23839 ,1696 ,
Feb-23,11110003,102,102번(상계동~동대문),9,마들근린공원.노원에코센터,6272 ,3162 ,
Feb-23,11110003,102,102번(상계동~동대문),10,창동주공17단지,5874 ,5835 ,
Feb-23,11110003,102,102번(상계동~동대문),11,창동주공4단지,7795 ,4356 ,
Feb-23,11110003,102,102번(상계동~동대문),12,도봉문화정보도서관,977 ,4510 ,
Feb-23,11110003,102,102번(상계동~동대문),13,창림초교창동신창아파트앞,5558 ,9203 ,
Feb-23,11110003,102,102번(상계동~동대문),14,국립현대미술관창동레지던시,8598 ,9715 ,
Feb-23,11110003,102,102번(상계동~동대문),15,신창.창동시장,9426 ,7900 ,
Feb-23,11110003,102,102번(상계동~동대문),16,창동서울탁주앞,9489 ,4016 ,
Feb-23,11110003,102,102번(상계동~동대문),17,번동사거리,3506 ,4121 ,
Feb-23,11110003,102,102번(상계동~동대문),18,북부시장입구,7124 ,3562 ,
Feb-23,11110003,102,102번(상계동~동대문),19,강북경찰서입구,2562 ,4684 ,
Feb-23,11110003,102,102번(상계동~동대문),20,수유사거리,2028 ,10773 ,
